Title,Year,Rated,Runtime,Genre,Lead_1,Lead_1_Male,Lead_2,Lead_2_Male,Plot,Poster,Metascore,imdbID,BoxOffice
Ride Along 2,2016,PG-13,102,Action,Ice Cube,TRUE,Kevin Hart,TRUE,"The RIDE ALONG 2 sequel picks up about a year after our heroes' last adventure. Plans for a quick trip to Miami go bad. With the wedding upcoming, James reluctantly takes Ben with him to Miami to follow up on a lead connected to a drug ring case he's been trying to crack. In Miami, they meet Maya, a no-BS homicide detective who lets them know Miami is her turf. They also encounter AJ, a shady cocky computer hacker who reveals evidence that implicates a well-respected local businessman, the wealthy Antonio Pope. Pope harbors a vicious streak and rules South Florida's drug trade. If Ben and James can convince the authorities that Pope is a brutal crime boss they'll stop his spree. If they fail, well there may not be a wedding after all.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_SX300.jpg,32,tt2869728,90835030
Don't Breathe,2016,R,88,Crime,Stephen Lang,TRUE,Jane Levy,FALSE,"Rocky, a young woman wanting to start a better life for her and her sister, agrees to take part in the robbery of a house owned by a wealthy blind man with her boyfriend Money and their friend Alex. But when the blind man turns out to be a more ruthless adversary than he seems, the group must find a way to escape his home before they become his latest victims.",https://ia.media-imdb.com/images/M/MV5BZGI5ZTU2M2YtZWY4MC00ZDFhLTliYTItZTk1NjdlN2NkMzg2XkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg,71,tt4160708,89210468
Miss Peregrine's Home for Peculiar Children,2016,PG-13,127,Adventure,Eva Green,FALSE,Asa Butterfield,TRUE,"When Jacob discovers clues to a mystery that spans different worlds and times, he finds a magical place known as Miss Peregrine's Home for Peculiar Children. But the mystery and danger deepen as he gets to know the residents and learns about their special powers... and their powerful enemies. Ultimately, Jacob discovers that only his own special ""peculiarity"" can save his new friends.",https://ia.media-imdb.com/images/M/MV5BMTU0Nzc5NzI5NV5BMl5BanBnXkFtZTgwNTk1MDE4MDI@._V1_SX300.jpg,57,tt1935859,87240689
The Accountant,2016,R,128,Action,Ben Affleck,TRUE,Anna Kendrick,FALSE,"Christian Wolff is a math savant with more affinity for numbers than people. Behind the cover of a small-town CPA office, he works as a freelance accountant for some of the world's most dangerous criminal organizations. With the Treasury Department's Crime Enforcement Division, run by Ray King, starting to close in, Christian takes on a legitimate client: a state-of-the-art robotics company where an accounting clerk has discovered a discrepancy involving millions of dollars. But as Christian uncooks the books and gets closer to the truth, it is the body count that starts to rise.",https://ia.media-imdb.com/images/M/MV5BNjFmN2UwYWEtMmNiNi00YTU5LThiM2YtMmU4YzYzYTA3YWFjXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,51,tt2140479,86198014
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,PG-13,112,Action,Megan Fox,FALSE,Will Arnett,TRUE,"The Turtles continue to live in the shadows and no one knows they were the ones who took down Shredder. And Vernon is the one everyone thinks is the one who took Shredder down. April O'Neill does some snooping and learns a scientist named, Baxter Stockman is working for Shredder. He plans to break him out while he's being transported. April tells the turtles who try to stop it but can't. Stockman tries to teleport Shredder but he some how ends up in another dimension and meets a warlord named Krang who instructs Shredder to assemble a teleportation device he sent to Earth a long time ago. He gives Shredder some mutagen which he uses to transform two criminals who were also in the transport with him, Rock Steady and Bebop into mutants. And they set out to find the device. April saw the transformation while investigating Stockman, She would take the mutagen and she would be chased by Shredder's minions, the Foot Clan. He is saved by a man named Casey Jones who was the one who transporting Shredder. The Turtles show up and they try to work together. In the melee the mutagen ends up with the police. Knowing Shredder will try and get it back, April tries to get it first she asks Vern to help. Eventually she and Casey are arrested. The Turtles get the mutagen and Donatello analyzes it learns it could make them human, which he tells Leonardo who tells him to forget it and not to tell the others. But Michelangelo tells Raphael who feels that Leonardo doesn't respect them.",https://ia.media-imdb.com/images/M/MV5BMjM4NDQ0NTYyMV5BMl5BanBnXkFtZTgwNTIxMjY3ODE@._V1_SX300.jpg,40,tt3949660,82035527
The Purge: Election Year,2016,R,108,Action,Frank Grillo,TRUE,Elizabeth Mitchell,FALSE,"It's been seventeen years since Leo Barnes (Frank Grillo) stopped himself from a regrettable act of revenge on Purge Night. Now serving as head of security for Senator Charlie Roan (Elizabeth Mitchell), his mission is to protect her in a run for president and survive the annual ritual that targets the poor and innocent. But when a betrayal forces them onto the streets of D.C. on the one night when no help is available, they must stay alive until dawn...or both be sacrificed for their sins against the state.",https://ia.media-imdb.com/images/M/MV5BMjMxNzk2OTQ1OV5BMl5BanBnXkFtZTgwMTI2NjU5ODE@._V1_SX300.jpg,55,tt4094724,79003080
Alice Through the Looking Glass,2016,PG,113,Adventure,Mia Wasikowska,FALSE,Johnny Depp,TRUE,"Alice returns to the magical world of Underland, only to find the Hatter in a horrible state. With the help of her friends, Alice must travel through time to save the Mad Hatter and Underland's fate from the evil clutches of the Red Queen and a clock like creature, known as Time.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@._V1_SX300.jpg,34,tt2567026,77037635
Pete's Dragon,2016,PG,102,Action,Bryce Dallas Howard,FALSE,Robert Redford,TRUE,"Pete, a boy is found in a forest. Apparently he's been living there for six years after an accident took his parents. A ranger named Grace decides to take him in and when she asks him how he survived all by himself, he says he had a friend, Elliot, with him. He draws a picture of Elliot and it's a picture of a dragon. Grace takes the picture to her father who claims that years ago, he encountered a dragon in the forest. Grace takes Pete back to the forest and he shows them where he lives and Elliot. A man saw Elliot and when he tells about his experience and is not believed, he sets out to prove it by capturing the dragon.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NDYxNzYzOF5BMl5BanBnXkFtZTgwNzU1NzcwODE@._V1_SX300.jpg,71,tt2788732,76228119
The Girl on the Train,2016,R,112,Crime,Emily Blunt,FALSE,Haley Bennett,FALSE,"The Girl on the Train is the story of Rachel Watson's life post-divorce. Every day, she takes the train in to work in New York, and every day the train passes by her old house. The house she lived in with her husband, who still lives there, with his new wife and child. As she attempts to not focus on her pain, she starts watching a couple who live a few houses down -- Megan and Scott Hipwell. She creates a wonderful dream life for them in her head, about how they are a perfect happy family. And then one day, as the train passes, she sees something shocking, filling her with rage. The next day, she wakes up with a horrible hangover, various wounds and bruises, and no memory of the night before. She has only a feeling: something bad happened. Then come the TV reports: Megan Hipwell is missing. Rachel becomes invested in the case and trying to find out what happened to Megan, where she is, and what exactly she herself was up to that same night Megan went missing.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzFlMjA0ZmUtZWI0Mi00ZGJkLTlmMmYtZmE1ODZiMjhjMGM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,48,tt3631112,75311445
Boo! A Madea Halloween,2016,PG-13,103,Comedy,Tyler Perry,TRUE,Cassi Davis,FALSE,"In BOO! A MADEA HALLOWEEN, Tyler Perry returns as Madea to set the neighborhood straight on Halloween night. While trying to keep an eye on a few misbehaving teens who are planning a wild Halloween night party she is spooked by ghosts, killers, paranormal poltergeists, zombies and frightening spirits. Giving them all a piece of her mind and fists, Madea must maintain order and sanity as she spends this hilarious, haunted Halloween night fighting off goons and goblins.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNTE2MTM0NF5BMl5BanBnXkFtZTgwNjE5MTIxMDI@._V1_SX300.jpg,30,tt5325452,73159525
Storks,2016,PG,87,Animation,Andy Samberg,TRUE,Katie Crown,FALSE,"Storks deliver babies...or at least they used to. Now they deliver packages for global internet giant Cornerstore.com. Junior, the company's top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl. Desperate to deliver this bundle of trouble before the boss gets wise, Junior and his friend Tulip, the only human on Stork Mountain, race to make their first-ever baby drop - in a wild and revealing journey that could make more than one family whole and restore the storks' true mission in the world.",https://ia.media-imdb.com/images/M/MV5BMTYxNjI3MzcwMF5BMl5BanBnXkFtZTgwOTIyNDY5OTE@._V1_SX300.jpg,56,tt4624424,72655779
10 Cloverfield Lane,2016,PG-13,103,Drama,John Goodman,TRUE,Mary Elizabeth Winstead,FALSE,"After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMjczOTIxMV5BMl5BanBnXkFtZTgwOTUwMjI3NzE@._V1_SX300.jpg,76,tt1179933,59481553
Lights Out,2016,PG-13,81,Horror,Teresa Palmer,FALSE,Gabriel Bateman,TRUE,"A man called Paul is working after hours and is murdered by a supernatural entity in the shadow. When his son, the boy Martin, is frightened by the same creature, he sees his mother Sophie talking to an imaginary friend called Diana in the shadow of her room. Martin does not sleep anymore during the night. His older step sister Rebecca who lives alone is summoned by the social assistant. She brings Martin home and recalls her own experience with Diana years ago when she was young. Rebecca and her boyfriend Bret investigate the connection of Sophie with Diana and come up to a scary revelation about their past.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1OTkxNDgyMV5BMl5BanBnXkFtZTgwMjEzNTc0ODE@._V1_SX300.jpg,58,tt4786282,67235683
Hacksaw Ridge,2016,R,139,Biography,Andrew Garfield,TRUE,Sam Worthington,TRUE,"The true story of Desmond T. Doss, the conscientious objector who, at the Battle of Okinawa, won the Medal of Honor for his incredible bravery and regard for his fellow soldiers. We see his upbringing and how this shaped his views, especially his religious view and anti-killing stance. We see Doss's trials and tribulations after enlisting in the US Army and trying to become a medic. Finally, we see the hell on Earth that was Hacksaw Ridge.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_SX300.jpg,71,tt2119532,67115062
The Divergent Series: Allegiant,2016,PG-13,120,Action,Shailene Woodley,FALSE,Theo James,TRUE,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them. ","https://ia.media-imdb.com/images/M/MV5BNjk2OTc5YzQtMjAwMS00YWY4LTk1ZWItOTgyMmRkMGU4ZmY1XkEyXkFqcGdeQXVyMzQ1MzUwMTE@._V1_UY268_CR6,0,182,268_AL_.jpg",33,tt3410834,66184051
Now You See Me 2,2016,PG-13,129,Action,Jesse Eisenberg,TRUE,Mark Ruffalo,TRUE,"One year after outwitting the FBI and winning the public's adulation with their Robin Hood-style magic spectacles, The Four Horsemen resurface for a comeback performance in hopes of exposing the unethical practices of a tech magnate. The man behind their vanishing act is none other than Walter Mabry, a tech prodigy who threatens the Horsemen into pulling off their most impossible heist yet. Their only hope is to perform one last unprecedented stunt to clear their names and reveal the mastermind behind it all.",https://ia.media-imdb.com/images/M/MV5BNzQ0NDgwODQ3NV5BMl5BanBnXkFtZTgwOTYxNjc2ODE@._V1_SX300.jpg,46,tt3110958,65030563
Ice Age: Collision Course,2016,PG,94,Animation,Ray Romano,TRUE,Denis Leary,TRUE,"Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzFjYWM5NzgtMGIwMi00MmE3LWE3NTgtNmIwMmRkNmFmYzJkXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,34,tt3416828,64060187
The Boss,2016,R,99,Comedy,Melissa McCarthy,FALSE,Kristen Bell,FALSE,"A titan of industry is sent to prison after she's caught insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",https://ia.media-imdb.com/images/M/MV5BMjQzNTUwNDU0OV5BMl5BanBnXkFtZTgwNzU5NTAwODE@._V1_SX300.jpg,40,tt2702724,54489847
