Title,Year,Rated,Runtime,Genre,Lead_1,Lead_1_Male,Lead_2,Lead_2_Male,Plot,Poster,Metascore,imdbID,BoxOffice
Ice Age: Dawn of the Dinosaurs,2009,PG,94,Animation,Ray Romano,TRUE,John Leguizamo,TRUE,"After the events of ""Ice Age: The Meltdown"", life begins to change for Manny and his friends: Scrat is still on the hunt to hold onto his beloved acorn, while finding a possible romance in a female sabre-toothed squirrel named Scratte. Manny and Ellie, having since become an item, are expecting a baby, which leaves Manny anxious to ensure that everything is perfect for when his baby arrives. Diego is fed up with being treated like a house-cat and ponders the notion that he is becoming too laid-back. Sid begins to wish for a family of his own, and so steals some dinosaur eggs which leads to Sid ending up in a strange underground world where his herd must rescue him, while dodging dinosaurs and facing danger left and right, and meeting up with a one-eyed weasel known as Buck who hunts dinosaurs intently.",https://ia.media-imdb.com/images/M/MV5BMjA4NDI0Mjg4NV5BMl5BanBnXkFtZTcwOTM1NTY0Mg@@._V1_SX300.jpg,50,tt1080016,124605432
X-Men Origins: Wolverine,2009,PG-13,107,Action,Hugh Jackman,TRUE,Liev Schreiber,TRUE,"Two mutant brothers, Logan and Victor, born 200 years ago, suffer childhood trauma and have only each other to depend on. Basically, they're fighters and killers, living from war to war through U.S. history. In modern times, a U.S. colonel, Stryker, recruits them and other mutants as commandos. Logan quits and becomes a logger, falling in love with a local teacher. When Logan refuses to rejoin Stryker's crew, the colonel sends the murderous Victor. Logan now wants revenge.",https://ia.media-imdb.com/images/M/MV5BZWRhMzdhMzEtZTViNy00YWYyLTgxZmUtMTMwMWM0NTEyMjk3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,40,tt0458525,179737340
Night at the Museum: Battle of the Smithsonian,2009,PG,105,Adventure,Ben Stiller,TRUE,Owen Wilson,TRUE,"Ben Stiller returns as night watchman Larry Daily, now a successful business man, who gets back to the museum just in time to find that he needs to get his friends out of trouble. This new installment takes us to the Smithsonian, and introduces us to new characters, such as Amelia Earhart, General Custer, and many more!",https://images-na.ssl-images-amazon.com/images/M/MV5BMGZjZDE2NjUtMzVkNy00N2UyLTg5MjYtYzY1ZmM1YWY3ZTZmXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,42,tt1078912,177118775
2012,2009,PG-13,158,Action,John Cusack,TRUE,Thandie Newton,FALSE,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",https://ia.media-imdb.com/images/M/MV5BMTY0MjEyODQzMF5BMl5BanBnXkFtZTcwMTczMjQ4Mg@@._V1_SX300.jpg,49,tt1190080,166112167
The Proposal,2009,PG-13,108,Comedy,Sandra Bullock,FALSE,Ryan Reynolds,TRUE,"For three years, Andrew Paxton has slaved as the assistant to Margaret Tate, hard-driving editor at a New York publisher. When Margaret, a Canadian, faces deportation for an expired visa, she hatches a scheme to marry Andrew - he agrees if she'll promise a promotion. A skeptical INS agent vows to test the couple about each other the next Monday. Andrew had plans to fly home that weekend for his grandma's 90th, so Margaret goes with him - to Sitka, Alaska - where mom, dad, and grams await. Family dynamics take over: tensions between dad and Andrew, an ex-girlfriend, Andrew's dislike of Margaret, and her past color the next few days, with the INS ready to charge Andrew with fraud.",https://ia.media-imdb.com/images/M/MV5BOGM5YTNiYzktNmEwZC00ZjE5LWIyNzEtOTUwNDE0NmVkYzE3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,48,tt1041829,163900057
Fast and Furious,2009,PG-13,107,Action,Vin Diesel,TRUE,Paul Walker,TRUE,"Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation. ","https://ia.media-imdb.com/images/M/MV5BYjQ1ZTMxNzgtZDcxOC00NWY5LTk3ZjAtYzRhMDhlNDZlOWEzXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",46,tt1013752,155064265
G.I. Joe: The Rise of Cobra,2009,PG-13,118,Action,Dennis Quaid,TRUE,Channing Tatum,TRUE,"Two soldiers stationed in Kazahkstan (Captain Duke Hauser and his partner ""Ripcord"") are ordered to transport special warheads created by MARS, an arms' manufacturer controlled by James McCullen. When they are attacked by thieves (led by Anastasia DeCobray, with whom Duke has history), they are saved by a top secret, international special forces unit known as ""G.I. Joe"". The leader of G.I. Joe, General Abernathy (or Hawk) is on the trail of the thieves: an evil organization called ""Cobra"". While Duke and Ripcord train to join the Joes, McCullen (""Destro"") is secretly working for Cobra and plotting to recapture his metal-eating ""Nanomite"" warheads. Duke and Ripcord (with help from Heavy Duty, Snake Eyes, and the rest of the Joes) must prove that they are Real American Heroes -- by stopping the launch of these warheads before Cobra uses them to take over the world.",https://ia.media-imdb.com/images/M/MV5BMTQzMTU1NzQwNl5BMl5BanBnXkFtZTcwNDg4NzMzMw@@._V1_SX300.jpg,32,tt1046173,150167630
Paul Blart: Mall Cop,2009,PG,91,Action,Kevin James,TRUE,Keir O'Donnell,TRUE,"Paul Blart is a mild-mannered man who works as a security guard in a New Jersey mall. For years, he has applied to become a cop, but he always fails the physical exam because he is overweight. One day, a gang of organized criminals put the mall under siege and take hostages. Blart becomes trapped inside, and because of his sense of duty, refuses to leave. He thus becomes the police department's eyes on the inside and attempts to stop the criminals on his own.",https://ia.media-imdb.com/images/M/MV5BMTM2NzA1MzE1NF5BMl5BanBnXkFtZTcwOTYyNDIzMg@@._V1_SX300.jpg,39,tt1114740,146336178
Taken,2009,PG-13,93,Action,Liam Neeson,TRUE,Robert Mark Kamen,TRUE,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.","https://ia.media-imdb.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",50,tt0936501,145000989
A Christmas Carol,2009,PG,96,Animation,Jim Carrey,TRUE,Gary Oldman,TRUE,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",https://ia.media-imdb.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@._V1_SX300.jpg,55,tt1067106,137816456
Angels & Demons,2009,PG-13,138,Mystery,Tom Hanks,TRUE,Ewan McGregor,TRUE,"Following the murder of a physicist, Father Silvano Bentivoglio, a symbolist, Robert Langdon, and a scientist, Vittoria Vetra, are on an adventure involving a secret brotherhood, the Illuminati. Clues lead them all around the Vatican, including the four altars of science, Earth, Air, Fire and Water. An assassin, working for the Illuminati, has captured four cardinals, and murders each, painfully. Robert and Vittoria also are searching for a new very destructive weapon that could kill millions.",https://ia.media-imdb.com/images/M/MV5BMjEzNzM2MjgxMF5BMl5BanBnXkFtZTcwNTQ1MTM0Mg@@._V1_SX300.jpg,48,tt0808151,133375846
Terminator Salvation,2009,PG-13,115,Action,Christian Bale,TRUE,Sam Worthington,TRUE,"In 2003, in the Longview State Correctional Facility, the criminal Marcus Wright is on death row, and is convinced by the cancerous Dr. Serena Kogan to donate his body to her research and he accepts. In 2018, after an unsuccessful attack to a Skynet facility, only John Connor survives, but he discovers that Skynet is developing the powerful new model T-800. Out of the blue, Marcus appears naked and with amnesia in the location. Marcus befriends the teenager Kyle Reese and the girl Star who help him to survive the lethal machines and they travel together in a Jeep. Meanwhile the resistance discovers a signal that might turn-off the machines and John offers to test it. When Kyle is captured by a machine and brought to the Skynet headquarters, Marcus decides to help the youngster and heads to Skynet; on the way, he saves Blair Williams who suggests to him that he should meet John Connor first. But Marcus steps on a mine and is submitted to surgery, when a secret about his origins is disclosed.",https://ia.media-imdb.com/images/M/MV5BODE1MTM1MzA2NF5BMl5BanBnXkFtZTcwODQ5MTA2Mg@@._V1_SX300.jpg,49,tt0438488,125286889
Cloudy with a Chance of Meatballs,2009,PG,90,Animation,Anna Faris,FALSE,Bill Hader,TRUE,"Flint Lockwood thinks he's a genius. But none of the things he invented are things that make sense or are useful. However, he has the support of his mother but when she dies, he's left alone with his father who thinks he should give it up. When the community that he lives in is in an economic crisis because their primary source of income, a sardine cannery, was shut down, Flint decides to try his latest invention, a machine that can turn water into food. But something goes wrong and the machine ends up in the atmosphere. Later it starts raining food. The shifty mayor tries to use this as a way to help their community, but when Flint senses something wrong with the machine, the mayor convinces him to ignore it. However, as Flint predicts, chaos ensues.",https://ia.media-imdb.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_SX300.jpg,66,tt0844471,124870275
Inglourious Basterds,2009,R,153,Adventure,Brad Pitt,TRUE,Diane Kruger,FALSE,"In German-occupied France, young Jewish refugee Shosanna Dreyfus witnesses the slaughter of her family by Colonel Hans Landa. Narrowly escaping with her life, she plots her revenge several years later when German war hero Fredrick Zoller takes a rapid interest in her and arranges an illustrious movie premiere at the theater she now runs. With the promise of every major Nazi officer in attendance, the event catches the attention of the ""Basterds"", a group of Jewish-American guerrilla soldiers led by the ruthless Lt. Aldo Raine. As the relentless executioners advance and the conspiring young girl's plans are set in motion, their paths will cross for a fateful evening that will shake the very annals of history.",https://ia.media-imdb.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,69,tt0361748,120523073
G-Force,2009,PG,88,Animation,Will Arnett,TRUE,Penélope Cruz,FALSE,"The story is about a team of trained secret agent flies and a mole that takes on a mission for the US government. A specially trained squad of not guinea pigs is dispatched to stop a diabolical billionaire, who plans to taking over the world with household appliances.",https://ia.media-imdb.com/images/M/MV5BMTM4NTY3MzY2MV5BMl5BanBnXkFtZTcwMDQ1NTM2Mg@@._V1_SX300.jpg,41,tt0436339,119420252
District 9,2009,R,112,Sci-Fi,Sharlto Copley,TRUE,David James,TRUE,"In 1982, a massive star ship bearing a bedraggled alien population, nicknamed ""The Prawns,"" appeared over Johannesburg, South Africa. Twenty-eight years later, the initial welcome by the human population has faded. The refugee camp where the aliens were located has deteriorated into a militarized ghetto called District 9, where they are confined and exploited in squalor. In 2010, the munitions corporation, Multi-National United, is contracted to forcibly evict the population with operative Wikus van der Merwe in charge. In this operation, Wikus is exposed to a strange alien chemical and must rely on the help of his only two new 'Prawn' friends.",https://ia.media-imdb.com/images/M/MV5BYmQ5MzFjYWMtMTMwNC00ZGU5LWI3YTQtYzhkMGExNGFlY2Q0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,81,tt1136608,115646235
It's Complicated,2009,R,120,Comedy,Meryl Streep,FALSE,Steve Martin,TRUE,"When brought together at a family event, two exes find themselves oddly attracted to each other after ten years of divorce. Although the couple think that this affair will stay in a different state, it brings itself back to their own city and disrupts their personal lives. While the couple still maintain other romances, they cannot help but to continue with their affair.",https://ia.media-imdb.com/images/M/MV5BMjQ0NjM2NTI4N15BMl5BanBnXkFtZTcwNjQ2MDc5Mg@@._V1_SX300.jpg,57,tt1230414,112703470
Couples Retreat,2009,PG-13,113,Comedy,Vince Vaughn,TRUE,Malin Akerman,FALSE,"Dave and Ronnie, Jason and Cynthia, and Joey and Lucy are close. The group used to include Shane and Jennifer, but they divorced and she's gone. Jason and Cynthia announce that their marriage is in trouble, and they beg their friends (and Shane's young girlfriend) to join them on a couples' retreat, at the package rate, on a tropical island. The others reluctantly agree, planning to play while Jason and Cynthia work on their marriage with an island psychologist. To everyone's surprise, the package is inflexible: each couple must participate in the couples' exercises. Soon fault lines appear in all four relationships. What's in store for each couple?",https://ia.media-imdb.com/images/M/MV5BMTQxMjI1Nzc0M15BMl5BanBnXkFtZTcwMTc0Mzg2Mg@@._V1_SX300.jpg,23,tt1078940,109176215
Paranormal Activity,2009,R,86,Horror,Katie Featherston,FALSE,Micah Sloat,TRUE,"After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence. ","https://ia.media-imdb.com/images/M/MV5BMjY1NjcxODQ4MV5BMl5BanBnXkFtZTcwMzUxNjM4Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",68,tt1179904,107918810
Watchmen,2009,R,162,Action,Jackie Earle Haley,TRUE,Patrick Wilson,TRUE,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so discover a deeper and far more diabolical plot.",https://ia.media-imdb.com/images/M/MV5BY2IzNGNiODgtOWYzOS00OTI0LTgxZTUtOTA5OTQ5YmI3NGUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,56,tt0409459,107453620
The Princess and the Frog,2009,G,97,Animation,Anika Noni Rose,FALSE,Keith David,TRUE,"A modern day retelling of the classic story The Frog Prince. The Princess and the Frog finds the lives of arrogant, carefree Prince Naveen and hardworking waitress Tiana crossing paths. Prince Naveen is transformed into a frog by a conniving voodoo magician and Tiana, following suit, upon kissing the amphibian royalty. With the help of a trumpet-playing alligator, a Cajun firefly, and an old blind lady who lives in a boat in a tree, Naveen and Tiana must race to break the spell and fulfill their dreams.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyOTQ5NzAzNl5BMl5BanBnXkFtZTcwMTcyNTU1Mg@@._V1_SX300.jpg,73,tt0780521,104374107
Public Enemies,2009,R,140,Biography,Christian Bale,TRUE,Johnny Depp,TRUE,"This is the story of the last few years of the notorious bank robber John Dillinger. He loved what he did and could imagine little else that would make him happier. Living openly in 1930s Chicago, he had the run of the city with little fear of reprisals from the authorities. It's there that he meets Billie Frechette with whom he falls deeply in love. In parallel we meet Melvin Purvis, the FBI agent who would eventually track Dillinger down. The FBI was is in its early days and Director J. Edgar Hoover was keen to promote the clean cut image that so dominated the organization through his lifetime. Purvis realizes that if he is going to get Dillinger, he will have to use street tactics and imports appropriate men with police training. Dillinger is eventually betrayed by an acquaintance who tells the authorities just where to find him on a given night.",https://ia.media-imdb.com/images/M/MV5BMjA3NDI0NzM2MV5BMl5BanBnXkFtZTcwODk5MTk2Mg@@._V1_SX300.jpg,70,tt1152836,97000000
Julie & Julia,2009,PG-13,118,Biography,Amy Adams,FALSE,Meryl Streep,FALSE,"Julia Child and Julie Powell - both of whom wrote memoirs - find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",https://ia.media-imdb.com/images/M/MV5BMzA4NjA2NjI2NV5BMl5BanBnXkFtZTcwOTEzNzI2Mg@@._V1_SX300.jpg,66,tt1135503,94125426
He's Just Not That Into You,2009,PG-13,129,Comedy,Ginnifer Goodwin,FALSE,Jennifer Aniston,FALSE,"The needy Gigi Haim is a young woman seeking her prince charming somewhere amongst her unsuccessful dates. After dating estate agent Conor Barry, Gigi anxiously expects to receive a phone call from him. However Conor never calls her. Gigi decides to go to the bar where he frequents to see him, but she meets his friend Alex who works there. They become friends and Alex helps Gigi to interpret the subtle signs given out by her dates.",https://ia.media-imdb.com/images/M/MV5BMTY5MTUyNDgwMF5BMl5BanBnXkFtZTcwNzYzMDQyMg@@._V1_SX300.jpg,47,tt1001508,93800000
Tyler Perry's Madea Goes to Jail,2009,PG-13,103,Comedy,Tyler Perry,TRUE,Keshia Knight Pulliam,FALSE,"Mischievous grandma Madea lands in jail, where she meets a variety of mixed-up characters. ","https://ia.media-imdb.com/images/M/MV5BMTk1Nzg0MDIxM15BMl5BanBnXkFtZTcwMjk5ODkyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",50,tt1142800,90485233
The Ugly Truth,2009,R,96,Comedy,Katherine Heigl,FALSE,Gerard Butler,TRUE,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",https://ia.media-imdb.com/images/M/MV5BMTM2MTM2OTUwNl5BMl5BanBnXkFtZTcwNTgwNTE0Mg@@._V1_SX300.jpg,28,tt1142988,88915214
Up in the Air,2009,R,109,Drama,George Clooney,TRUE,Vera Farmiga,FALSE,Ryan Bingham is a corporate downsizing expert whose cherished life on the road is threatened just as he is on the cusp of reaching ten million frequent flyer miles and just after he's met the frequent-traveler woman of his dreams.,https://ia.media-imdb.com/images/M/MV5BMTI3MzYxMTA4NF5BMl5BanBnXkFtZTcwMDE4ODg3Mg@@._V1_SX300.jpg,83,tt1193138,83775048
Knowing,2009,PG-13,121,Drama,Nicolas Cage,TRUE,Chandler Canterbury,TRUE,"In the fall of 1959, for a time capsule, students draw pictures of life as they imagine it will be in 50 years. Lucinda, an odd child who hears voices, swiftly writes a long string of numbers. In 2009, the capsule is opened; student Caleb Koestler gets Lucinda's ""drawing"" and his father John, an astrophysicist and grieving widower, takes a look. He discovers dates of disasters over the past 50 years with the number who died. Three dates remain, all coming soon. He investigates, learns of Lucinda, and looks for her family. He fears for his son, who's started to hear voices and who is visited by a silent stranger who shows him a vision of fire and destruction. What's going on?",https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMjgyMDIyM15BMl5BanBnXkFtZTcwNjg3MjAyMg@@._V1_SX300.jpg,41,tt0448011,79948113
Hannah Montana: The Movie,2009,G,102,Comedy,Miley Cyrus,FALSE,Emily Osment,FALSE,"As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most.",https://ia.media-imdb.com/images/M/MV5BMTkxNjUxODY3NF5BMl5BanBnXkFtZTcwMjQyMzMzMg@@._V1_SX300.jpg,47,tt1114677,79478344
Where the Wild Things Are,2009,PG,101,Adventure,Max Records,TRUE,Catherine O'Hara,FALSE,"A young boy named Max has an active imagination, and he will throw fits if others don't go along with what he wants. Max - following an incident with Claire (his sister) and her friends, and following a tantrum which he throws as a result of his Mother paying more attention to her boyfriend than to him - runs away from home. Wearing his wolf costume at the time, Max not only runs away physically, but runs toward a world in his imagination. This world, an ocean away, is inhabited by large wild beasts, including one named Carol who is much like Max himself in temperament. Instead of eating Max like they normally would with creatures of his type, the wild things befriend Max after he proclaims himself a king who can magically solve all their problems.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzQ1NzAwODEwM15BMl5BanBnXkFtZTcwNTE4MjI4Mg@@._V1_SX300.jpg,71,tt0386117,77222184
