Title,Year,Rated,Runtime,Genre,Lead_1,Lead_1_Male,Lead_2,Lead_2_Male,Plot,Poster,Metascore,imdbID,BoxOffice
Sex and the City,2008,R,145,Comedy,Sarah Jessica Parker,FALSE,Kim Cattrall,FALSE,"After moving in together in an impossibly beautiful New York apartment, Carrie Bradshaw and Mr. Big make a rather arbitrary decision to get married. The wedding itself proves to be anything but a hasty affair--the guest list quickly blooms from 75 to 200 guests, and Carrie's simple, label-less wedding gown gives way to an enormous creation that makes her look like a gigantic cream puff. An upcoming photo spread in Vogue puts the event--which will take place at the New York Public Library--squarely in the public eye. Meanwhile, Carrie's girlfriends--Samantha, the sexpot; Charlotte, the sweet naïf; and Miranda, the rigid perfectionist--could not be happier. At least, they couldn't be happier for Carrie. Charlotte still has the unrealized hope of getting pregnant. Samantha is finding a loving, committed relationship more grueling than she could have imagined. Miranda unwittingly lets her own unhappiness--created when Steve admits to cheating on her just once--spoil Carrie's. After a heated encounter with Steve, she happens to spot Mr. Big and tells him he's crazy to get married. She's really only thinking of her own marriage. But her angry remark gets Mr. Big to thinking.",https://ia.media-imdb.com/images/M/MV5BMTYyMzYxMjM3OF5BMl5BanBnXkFtZTcwNjg2OTA3MQ@@._V1_SX300.jpg,53,tt1000774,152595674
Gran Torino,2008,R,116,Drama,Clint Eastwood,TRUE,Bee Vang,TRUE,"Walt Kowalski is a widower who holds onto his prejudices despite the changes in his Michigan neighborhood and the world around him. Kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. He is a Korean War veteran whose prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbor Thao, a young Hmong teenager under pressure from his gang member cousin, tries to steal his Gran Torino, Kowalski sets out to reform the youth. Drawn against his will into the life of Thao's family, Kowalski is soon taking steps to protect them from the gangs that infest their neighborhood.",https://ia.media-imdb.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_SX300.jpg,72,tt1205489,148055047
Mamma Mia!,2008,PG-13,108,Comedy,Meryl Streep,FALSE,Pierce Brosnan,TRUE,"Set on a colorful Greek island, the plot serves as a background for a wealth of ABBA songs. A young woman about to be married discovers that any one of three men could be her father. She invites all three to the wedding without telling her mother, Donna, who was once the lead singer of Donna and the Dynamos. In the meantime, Donna has invited her backup singers, Rosie and Tanya.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@._V1_SX300.jpg,51,tt0795421,143704210
Marley and Me,2008,PG,115,Comedy,Owen Wilson,TRUE,Jennifer Aniston,FALSE,"A family learns important life lessons from their adorable, but naughty and neurotic dog. ","https://ia.media-imdb.com/images/M/MV5BYTlkYmM2NjAtMDkyZi00M2JiLThjZmItMjUzZDhiMDg2NGJmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",53,tt0822832,143153751
The Chronicles of Narnia: Prince Caspian,2008,PG,150,Action,Ben Barnes,TRUE,Skandar Keynes,TRUE,"A year has passed by since the Pevensie children stepped through the wardrobe. In Narnia, centuries have passed since the defeat of the White Witch. Now the foursome are sent back to Narnia to find that everything was destroyed and the Narnia they once knew is gone forever. They come to aid the young Prince Caspian, who is leading a group of Old Narnians to wage war against his malicious uncle Miraz, who rules Narnia with an iron fist. Will they succeed? When will Aslan return?",https://ia.media-imdb.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_SX300.jpg,62,tt0499448,141614023
Slumdog Millionaire,2008,R,120,Drama,Dev Patel,TRUE,Freida Pinto,FALSE,"The story of Jamal Malik, an 18 year-old orphan from the slums of Mumbai, who is about to experience the biggest day of his life. With the whole nation watching, he is just one question away from winning a staggering 20 million rupees on India's Kaun Banega Crorepati? (2000) (Who Wants To Be A Millionaire?) But when the show breaks for the night, police arrest him on suspicion of cheating; how could a street kid know so much? Desperate to prove his innocence, Jamal tells the story of his life in the slum where he and his brother grew up, of their adventures together on the road, of vicious encounters with local gangs, and of Latika, the girl he loved and lost. Each chapter of his story reveals the key to the answer to one of the game show's questions. Each chapter of Jamal's increasingly layered story reveals where he learned the answers to the show's seemingly impossible quizzes. But one question remains a mystery: what is this young man with no apparent desire for riches really doing on the game show? When the new day dawns and Jamal returns to answer the final question, the Inspector and sixty million viewers are about to find out. At the heart of its storytelling lies the question of how anyone comes to know the things they know about life and love.",https://ia.media-imdb.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,86,tt1010048,141243551
The Incredible Hulk,2008,PG-13,112,Action,Edward Norton,TRUE,Liv Tyler,FALSE,"Depicting the events after the Gamma Bomb. 'The Incredible Hulk' tells the story of Dr Bruce Banner, who seeks a cure to his unique condition, which causes him to turn into a giant green monster under emotional stress. Whilst on the run from military which seeks his capture, Banner comes close to a cure. But all is lost when a new creature emerges; The Abomination.",https://ia.media-imdb.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_SX300.jpg,61,tt0800080,134518390
Wanted,2008,R,110,Action,Angelina Jolie,FALSE,James McAvoy,TRUE,"A young man finds out his long lost father is an assassin. When his father is murdered, the son is recruited into his father's old organization and trained by a man named Sloan to follow in his dad's footsteps.",https://ia.media-imdb.com/images/M/MV5BMTQwNDM2MTMwMl5BMl5BanBnXkFtZTgwMjE4NjQxMTE@._V1_SX300.jpg,64,tt0493464,134294280
Get Smart,2008,PG-13,110,Action,Steve Carell,TRUE,Anne Hathaway,FALSE,"American Maxwell Smart works for a Government spy agency in an administrative capacity. When the agency's head office is attacked, the Chief decides to assign Maxwell as a spy and partners him with sexy Agent 99, much to her chagrin. The duo nevertheless set off to combat their attackers by first parachuting off an airplane and landing in Russian territory - followed closely by an over seven feet tall, 400 pound goon, known simply as Dalip. The duo, handicapped by Maxwell's antics, will eventually have their identities compromised, and may be chalked up as casualties, while back in America their attackers have already planted a bomb that is set-up to explode in a concert.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzQ4MDU0NV5BMl5BanBnXkFtZTcwMzA2NzQ2MQ@@._V1_SX300.jpg,54,tt0425061,130246343
The Curious Case of Benjamin Button,2008,PG-13,166,Drama,Brad Pitt,TRUE,Cate Blanchett,FALSE,"On the day that Hurricane Katrina hits New Orleans, elderly Daisy Williams (nee Fuller) is on her deathbed in a New Orleans hospital. At her side is her adult daughter, Caroline. Daisy asks Caroline to read to her aloud the diary of Daisy's lifelong friend, Benjamin Button. Benjamin's diary recounts his entire extraordinary life, the primary unusual aspect of which was his aging backwards, being diagnosed with several aging diseases at birth and thus given little chance of survival, but who does survive and gets younger with time. Abandoned by his biological father, Thomas Button, after Benjamin's biological mother died in childbirth, Benjamin was raised by Queenie, a black woman and caregiver at a seniors home. Daisy's grandmother was a resident at that home, which is where she first met Benjamin. Although separated through the years, Daisy and Benjamin remain in contact throughout their lives, reconnecting in their forties when in age they finally match up. Some of the revelations in Benjamin's diary are difficult for Caroline to read, especially as it relates to the time past this reconnection between Benjamin and Daisy, when Daisy gets older and Benjamin grows younger into his childhood years.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ0NTY2ODY2M15BMl5BanBnXkFtZTgwMjE4MzkxMDE@._V1_SX300.jpg,70,tt0421715,127490802
Four Christmases,2008,PG-13,88,Comedy,Reese Witherspoon,FALSE,Vince Vaughn,TRUE,"Brad and Kate have been together three years, in love, having fun, doing all sorts of things together with no intention of marriage or children. Christmas morning, they're on their way to Fiji, having told their two sets of divorced parents that they're off to do charity work. Through a fluke, they have no choice but to visit each of their four idiosyncratic parents. As the day progresses, Brad and Kate remember growing up, each learns more about the other, and Kate realizes that her life may not be as good as it could be. Do they know each other well enough to weather the storms families bring?",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MjA0NDAwNF5BMl5BanBnXkFtZTcwOTU4MTM5MQ@@._V1_SX300.jpg,41,tt0369436,120100000
Bolt,2008,PG,96,Animation,John Travolta,TRUE,Miley Cyrus,FALSE,"Bolt, an American white shepherd, has lived his whole life on the set of his action TV show, where he believes he has superpowers. When separated from the studio by accident, he meets a female alley cat named Mittens and a hamster named Rhino. He's trying to find the way home, to the studio. Along the way, he learns that he doesn't have superpowers and that the show is not real.",https://ia.media-imdb.com/images/M/MV5BNDQyNDE5NjQ1N15BMl5BanBnXkFtZTcwMDExMTAwMg@@._V1_SX300.jpg,67,tt0397892,114053579
Tropic Thunder,2008,R,107,Action,Ben Stiller,TRUE,Jack Black,TRUE,"Action movie star Tugg Speedman is on the downslide of his professional career. He wants to be considered a serious actor, but his latest serious role as the title character in ""Simple Jack"" resulted in negative reviews and ridicule. Comedian Jeff Portnoy is best known for his leading roles in sophomoric comedies, and may be less well known for his rampant drug use. Five time Oscar winner Kirk Lazarus is a serious method actor, who immerses himself in whatever the role. On location in southeast Vietnam, they are the stars of ""Tropic Thunder"", based on Vietnam war veteran 'Four Leaf' Tayback's memoirs of his rescue during the war, that rescue which was considered a near suicide mission for the assigned army force and resulted in him losing both hands. For his role, Caucasian Australian Lazarus even went through a controversial surgical skin dying procedure so that he could convincingly play a black man. Production is not going well since rookie director Damien Cockburn is unable to control the prima-donna attitude of his three stars. Cockburn and Tayback decide that the five primary actors - Speedman, Portnoy, Lazarus, rapper Alpa Chino, and newcomer Kevin Sandusky - need to work together as a unit as did their real life characters. The five are placed in the middle of the jungle, and with only a map and their prop machine guns in hand, are asked to work together to battle through the stunt pyrotechnics in their way. What none of the seven of them know is that they have been dropped into a real life drug war led by the Flaming Dragons. It isn't until Speedman is captured by the Flaming Dragons and tortured that they all realize that what they believed was make believe gunfire and land mines was actually real life. As the four actors try to figure out what to do concerning Speedman's situation, all five go through their own journey of self-discovery. Meanwhile, the movie's megalomaniacal profanity spewing producer Les Grossman and Speedman's faithful agent Rick Peck argue about what to do about Speedman's situation. And Tayback inadvertently shows a little of his true self.",https://ia.media-imdb.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_SX300.jpg,71,tt0942385,110416702
Bedtime Stories,2008,PG,99,Comedy,Adam Sandler,TRUE,Keri Russell,FALSE,"In 1974, Marty Bronson builds the Sunny Vista Motel in Los Angeles, California, with the intention of raising his son Skeeter and his daughter Wendy in the place where he works. However he is not a good businessman and the hotel goes bankrupt. Marty is forced to sell his motel to Barry Nottingham who promises to hire Skeeter in a general manager position when he has grown up. Years later, Barry builds a new hotel; forgets his promise to Marty; and Skeeter Bronson is only the handyman of his hotel. The general manager is the arrogant Kendall, who is engaged with the shallow Barry's daughter Violet Nottingham. When the Webster Elementary School where Wendy is the principal will be closed to be demolished, she needs to travel to Arizona for a job interview. Wendy asks her friend Jill, who is teacher in the same school, to watch her son Patrick and her daughter Bobbi during the day and Skeeter to watch them during the night. Skeeter meets the estranged kids with his best friend Mickey and makes up bedtime stories to help them to sleep but the kids add details to the stories, changing their endings. Soon Skeeter realizes that the plot of the stories are coming true and affecting his life. Meanwhile Barry Nottingham decides to give a change to Skeeter to dispute the manager position in his new hotel with Kendall like in one of his stories. But Skeeter has told to his nephew and his niece that stories do not have happy endings.",https://ia.media-imdb.com/images/M/MV5BMjA5Njk5MTUxNF5BMl5BanBnXkFtZTcwMDI3MTg5MQ@@._V1_SX300.jpg,33,tt0960731,109993847
The Mummy: Tomb of the Dragon Emperor,2008,PG-13,112,Action,Brendan Fraser,TRUE,Jet Li,TRUE,"Centuries ago, the evil Emperor Han was cursed by the sorceress Zi Yuan who transformed him and his army into mummies. In 1946, the explorer Rick O'Connell and his wife Evelyn O'Connell are invited by the British government to take a relic, the diamond ""The Eye of Shangri-La"" to China. The ancient stone is capable of resurrecting the Emperor Han and of pointing the way to Shangri-La and the eternal pool of life. When the couple reaches China, they meet their son Alex O'Connell, who has discovered the tomb of Han, and Evelyn's brother Jonathan Carnahan. The O'Connells are betrayed by their friend Prof. Roger Wilson, who is associated with General Yang. Yang wants to serve Emperor Han, so he resurrects the mummy and they head for Shangri-La. The guardian of Han's tomb (and Zi's daughter) Lin tells them that the only ways to destroy Han are to prevent him from reaching Shangri-La or by stabbing his heart with a cursed dagger.",https://ia.media-imdb.com/images/M/MV5BMTU4NDIzMDY1OV5BMl5BanBnXkFtZTcwNjQxMzk3MQ@@._V1_SX300.jpg,31,tt0859163,101600000
Journey to the Center of the Earth,2008,PG,93,Action,Brendan Fraser,TRUE,Josh Hutcherson,TRUE,"Professor Trevor Anderson receives his teenager nephew Sean Anderson. He will spend ten days with his uncle while his mother, Elizabeth, prepares to move to Canada. She gives a box to Trevor that belonged to his missing brother, Max, and Trevor finds a book with references to the last journey of his brother. He decides to follow the steps of Max with Sean and they travel to Iceland, where they meet the guide Hannah Ásgeirsson. While climbing a mountain, there is a thunderstorm and they protect themselves in a cave. However, a lightening collapses the entrance and the trio is trapped in the cave. They seek an exit and falls in a hole, discovering a lost world in the center of the Earth.",https://ia.media-imdb.com/images/M/MV5BMTk1MzY1MzU1MF5BMl5BanBnXkFtZTcwOTQ2NjM3MQ@@._V1_SX300.jpg,57,tt0373051,101653320
Eagle Eye,2008,PG-13,118,Action,Shia LaBeouf,TRUE,Michelle Monaghan,FALSE,"Jerry Shaw is an amiable slacker with an over-achieving twin brother. After his twin dies in an accident, strange things happen to Jerry at a dizzying pace: a fortune shows up in his bank account, weapons are delivered to his flat, and a voice on his cell phone tells him the police are on their way. Jerry follows the voice's instructions, and soon he and a woman he's never met are racing through the city, on to a plane, and eventually to the Pentagon, chased by the FBI. She is Rachel Holloman, a single mom; the voice has threatened her son's death if she doesn't cooperate. The voice seems to know everything. Who is behind it, what is being planned, and why Jerry and Rachel?",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@._V1_SX300.jpg,43,tt1059786,101111837
Step Brothers,2008,R,98,Comedy,Will Ferrell,TRUE,John C. Reilly,TRUE,"Brennan Huff and Dale Doback are both about 40 when Brennan's mom and Dale's dad marry. The sons still live with the parents so they must now share a room. Initial antipathy threatens the household's peace and the parents' relationship. Dad lays down the law: both slackers have a week to find a job. Out of the job search and their love of music comes a pact that leads to friendship but more domestic disarray compounded by the boys' sleepwalking. Hovering nearby are Brennan's successful brother and his lonely wife: the brother wants to help sell his step-father's house, the wife wants Dale's attention, and the newlyweds want to retire and sail the seven seas. Can harmony come from the discord?",https://ia.media-imdb.com/images/M/MV5BZjZiNzU0YWQtYTA4OS00OTYwLTk4ZmYtNGNmZjU3YTFjMjM5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,51,tt0838283,100468793
You Don't Mess with the Zohan,2008,PG-13,113,Action,Adam Sandler,TRUE,John Turturro,TRUE,"Zohan Dvir works as a Special Agent and lives with his orthodox parents in Israel. He wants to give up this life full of dangerous encounters with Palestinians. While in the process of apprehending a Palestinian activist known simply as the Phantom, he fakes his death, hides in a dog-kennel on a plane bound for New York, and decides to try his hand as a hair-stylist. He is refused employment initially, but when he offers to work for free, Dahlia hires him as a cleaner. When a hair-stylist named Debbie quits, Zohan replaces her, winning over elderly female clientèle, and falling in love with Dahlia herself. Before Zohan could propose to her, Dahlia's landlord, Walbridge, who has been raising rents regularly, hires skinhead goons to terrorize the neighborhood, creates misunderstandings between Jews, Muslims, Arabs, and Palestinians, and drives them out, so as to enable him to construct a new building which is topped by a roller coaster. When Zohan decides to confront these skinheads, he does not realize that he is in for quite a few surprises himself.",https://ia.media-imdb.com/images/M/MV5BMzE2MzEzNDc5M15BMl5BanBnXkFtZTcwMzYxOTA3MQ@@._V1_SX300.jpg,54,tt0960144,100018837
Yes Man,2008,PG-13,104,Comedy,Jim Carrey,TRUE,Zooey Deschanel,FALSE,"Carl Allen is at a standstill. No future... Until the day he enrolls into a personal development program based on a very simple idea: say yes to everything! Carl discovers with amazement the magical power of ""Yes"", and sees his professional and romantic life turned upside down overnight: an unexpected promotion and a new girlfriend. But he'll soon discover that better can be good's enemy, and that all opportunities shouldn't be taken.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzBmZTMzYmItNzhhMC00M2FkLWIxMGEtMjIxMjAwNmQ2ZmM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,46,tt1068680,97600000
"10,000 BC",2008,PG-13,109,Action,Camilla Belle,FALSE,Steven Strait,TRUE,"A prehistoric epic that follows a young mammoth hunter named D'Leh's journey through uncharted territory to secure the future of his tribe. When a band of mysterious horse-riding warlords raid the Yaghal camp and kidnaps his heart's desire - the beautiful Evolet along with many others, D'Leh is forced to lead a small group of hunters south to pursue the warlords to the end of the world to save her. Driven by destiny, the unlikely band of warriors must battle saber-toothed cats and terror birds in the Levant.",https://ia.media-imdb.com/images/M/MV5BMzc2NDMzNDY4Ml5BMl5BanBnXkFtZTYwNzM2Njk3._V1_SX300.jpg,34,tt0443649,94700000
Beverly Hills Chihuahua,2008,PG,91,Adventure,Drew Barrymore,FALSE,George Lopez,TRUE,"Chloe, a diamond-clad ultra-pampered Beverly Hills Chihuahua finds herself being ""puppy-sit"" by the niece, Rachel, of her owner when she leaves for Europe for one of her fashion shows. Rachel is enjoying her aunt's wealthy home but can't resist a weekend trip to Mexico with her friends. With Chloe in tote, Rachel's partying quickly disgusts Chloe and she decides she will go home herself. Chloe quickly gets lost in Mexico and thrown into a dog-fighting ring where she meets Delgado, an ex police K9 who is there and finds himself between his old enemy Diablo, the drug-lord's dog who ruined his career, and Chloe. After saving her and himself, Delgado agrees to help her get home and they begin their journey across Mexico for Beverly Hills. Meanwhile, Rachel has enlisted the help of her Aunt's gardener and Papi, the gardener's Chihuahua who's crazy about Chloe, to help find and save her. At the same time Diablo's master has learned of Chloe's identity and plans on dog-napping her for a big ransom. Along the way Chloe learns of her ancestry, her own strengths, and also finds a little love.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NzUxNjEzMl5BMl5BanBnXkFtZTcwOTMyNjM4MQ@@._V1_SX300.jpg,41,tt1014775,94497271
High School Musical 3: Senior Year,2008,G,112,Comedy,Zac Efron,TRUE,Vanessa Hudgens,FALSE,"Troy and the gang of East High School are going through their senior year, facing graduating and going their separate ways. Coming to terms with the reality of it all, Troy wants to attend the nearby University of Albuquerque next year on a basketball scholarship, but Gabriella wants to attend Stanford University in California. Meanwhile, Sharpay, the school's shallow and spoiled rich girl, plots to go all out planning the school's final musical show with the idea to add music to her hopes and fears about the future. While Sharpay takes an up-and-coming British exchange student under her wing, her flamboyant fraternal twin brother, Ryan, has his sights set on something different after school. In addition, Troy's best friend and basketball teammate Chad, and Garbiella's best friend Taylor, all have their sights set on their plans after high school and come to terms with the reality of the real world.",https://ia.media-imdb.com/images/M/MV5BNDE1NjU2NTMyNV5BMl5BanBnXkFtZTcwMTg3NDA3MQ@@._V1_SX300.jpg,57,tt0962726,90535406
